date,policy_impact_score,policy_event_count_30d,policy_event_count_90d,event_regulation_active,event_sanction_active,event_frost_active,event_economic_active,event_supply_active,event_trade_active,event_pandemic_active,policy_impact_30d_avg,policy_impact_90d_avg
2007-12-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2007-12-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-01-01,1.0,1.0,1.0,1,0,0,0,0,0,0,0.03333333333333333,0.011111111111111112
2008-01-02,0.9548416039104165,1.0,1.0,1,0,0,0,0,0,0,0.06516138679701387,0.021720462265671293
2008-01-03,0.9117224885582168,1.0,1.0,1,0,0,0,0,0,0,0.0955521364156211,0.03185071213854037
2008-01-04,0.8705505632961241,1.0,1.0,1,0,0,0,0,0,0,0.12457048852549191,0.04152349617516397
2008-01-05,0.8312378961427878,1.0,1.0,1,0,0,0,0,0,0,0.1522784183969182,0.05075947279897273
2008-01-06,0.7937005259840998,1.0,1.0,1,0,0,0,0,0,0,0.17873510259638817,0.05957836753212938
2008-01-07,0.757858283255199,1.0,1.0,1,0,0,0,0,0,0,0.20399704537156146,0.06799901512385383
2008-01-08,0.7236346187201891,1.0,1.0,1,0,0,0,0,0,0,0.2281181993289011,0.07603939977630036
2008-01-09,0.690956439983888,1.0,1.0,1,0,0,0,0,0,0,0.25115008066169736,0.08371669355389912
2008-01-10,0.6597539553864471,1.0,1.0,1,0,0,0,0,0,0,0.27314187917457894,0.09104729305819298
2008-01-11,0.6299605249474366,1.0,1.0,1,0,0,0,0,0,0,0.2941405633394935,0.09804685444649783
2008-01-12,0.6015125180410583,1.0,1.0,1,0,0,0,0,0,0,0.31419098060752876,0.10473032686917626
2008-01-13,0.5743491774985174,1.0,1.0,1,0,0,0,0,0,0,0.33333595319081266,0.11111198439693756
2008-01-14,0.548412489847313,1.0,1.0,1,0,0,0,0,0,0,0.35161636951905645,0.11720545650635215
2008-01-15,3.5236470614103133,2.0,2.0,1,0,1,0,0,0,0,0.46907127156606687,0.1563570905220223
2008-01-16,3.454144258803294,2.0,2.0,1,0,1,0,0,0,0,0.5842094135261767,0.19473647117539225
2008-01-17,3.3864102358953625,2.0,2.0,1,0,1,0,0,0,0,0.6970897547226887,0.2323632515742296
2008-01-18,3.320386056010358,2.0,2.0,1,0,1,0,0,0,0,0.807769289923034,0.2692564299743447
2008-01-19,3.256015123906548,2.0,2.0,1,0,1,0,0,0,0,0.9163031273865857,0.30543437579552857
2008-01-20,3.1932430849332656,2.0,2.0,1,0,1,0,0,0,0,1.022744563551028,0.34091485451700926
2008-01-21,3.1320177286667006,2.0,2.0,1,0,1,0,0,0,0,1.1271451545065845,0.3757150515021948
2008-01-22,3.072288896823707,2.0,2.0,1,0,1,0,0,0,0,1.229554784400708,0.409851594800236
2008-01-23,3.01400839526157,2.0,2.0,1,0,1,0,0,0,0,1.330021730909427,0.44334057696980905
2008-01-24,2.9571299098803165,2.0,2.0,1,0,1,0,0,0,0,1.4285927279054378,0.4761975759684792
2008-01-25,2.9016089262524423,2.0,2.0,1,0,1,0,0,0,0,1.5253130254471858,0.5084376751490619
2008-01-26,2.8474026528127925,2.0,2.0,1,0,1,0,0,0,0,1.6202264472076122,0.5400754824025373
2008-01-27,2.7944699474488925,2.0,2.0,1,0,1,0,0,0,0,1.7133754454559087,0.5711251484853028
2008-01-28,2.7427712473392036,2.0,2.0,1,0,1,0,0,0,0,1.8048011537005486,0.6016003845668495
2008-01-29,2.692268501893669,2.0,2.0,1,0,1,0,0,0,0,1.8945434370970042,0.6315144790323348
2008-01-30,2.6429251086574563,2.0,2.0,1,0,1,0,0,0,0,1.9826409407189196,0.6608803135729732
2008-01-31,2.3447058520450828,1.0,2.0,0,0,1,0,0,0,0,2.027464469120422,0.6869326008179185
2008-02-01,2.308866443800489,1.0,2.0,0,0,1,0,0,0,0,2.0725986304500914,0.7125866724157017
2008-02-02,2.273574849765597,1.0,2.0,0,0,1,0,0,0,0,2.117993709157004,0.7378486151908751
2008-02-03,2.238822696464867,1.0,2.0,0,0,1,0,0,0,0,2.1636027802626288,0.7627244229293736
2008-02-04,2.2046017384133982,1.0,2.0,0,0,1,0,0,0,0,2.2093815750049823,0.7872199978006336
2008-02-05,2.1709038561605674,1.0,2.0,0,0,1,0,0,0,0,2.2552883526775314,0.8113411517579732
2008-02-06,2.137721054363557,1.0,2.0,0,0,1,0,0,0,0,2.301283778381143,0.8350936079175681
2008-02-07,2.105045459890342,1.0,2.0,0,0,1,0,0,0,0,2.3473308064201484,0.8584830019163499
2008-02-08,2.072869319951664,1.0,2.0,0,0,1,0,0,0,0,2.393394569085741,0.8815148832491461
2008-02-09,2.0411850002615655,1.0,2.0,0,0,1,0,0,0,0,2.439442270581578,0.9041947165853857
2008-02-10,2.0099849832260346,1.0,2.0,0,0,1,0,0,0,0,2.4854430858575314,0.926527883065675
2008-02-11,1.9792618661593413,1.0,2.0,0,0,1,0,0,0,0,2.531368064128141,0.9485196815785566
2008-02-12,1.9490083595276373,1.0,2.0,0,0,1,0,0,0,0,2.5771900368624454,0.9701753300177526
2008-02-13,1.9192172852193983,1.0,2.0,0,0,1,0,0,0,0,2.622883530041514,0.9914999665201902
2008-02-14,1.8898815748423097,0.0,2.0,0,0,1,0,0,0,0,2.568424680489248,1.012498650685105
2008-02-15,1.8609942680461788,0.0,2.0,0,0,1,0,0,0,0,2.515319680797344,1.033176364774507
2008-02-16,1.8325485108714858,0.0,2.0,0,0,1,0,0,0,0,2.463524289963215,1.053538014895301
2008-02-17,1.804537554123175,0.0,2.0,0,0,1,0,0,0,0,2.412996006566975,1.0735884321633364
2008-02-18,1.7769547517693052,0.0,2.0,0,0,1,0,0,0,0,2.363693994162401,1.093332373849662
2008-02-19,1.749793559364175,0.0,2.0,0,0,1,0,0,0,0,2.315579009976764,1.112774524509264
2008-02-20,1.7230475324955523,0.0,2.0,0,0,1,0,0,0,0,2.2686133367710593,1.131919497092548
2008-02-21,1.6967103252556395,0.0,2.0,0,0,1,0,0,0,0,2.2227607177187902,1.1507718340398327
2008-02-22,1.6707756887354055,0.0,2.0,0,0,1,0,0,0,0,2.177986294167918,1.1693360083591149
2008-02-23,1.645237469541939,0.0,2.0,0,0,1,0,0,0,0,2.1342565461566383,1.1876164246873588
2008-02-24,1.6200896083384593,0.0,2.0,0,0,1,0,0,0,0,2.091539235559506,1.2056174203355638
2008-02-25,1.5953261384066453,0.0,2.0,0,0,1,0,0,0,0,2.0498033517459677,1.2233432663178598
2008-02-26,1.5709411842309402,0.0,2.0,0,0,1,0,0,0,0,2.0090190596387028,1.2407981683648706
2008-02-27,1.546928960104493,0.0,2.0,0,0,1,0,0,0,0,1.9691576500642123,1.257986267921587
2008-02-28,1.5232837687564125,0.0,2.0,0,0,1,0,0,0,0,1.9301914922929704,1.2749116431299916
2008-02-29,1.5,0.0,2.0,0,0,1,0,0,0,0,1.892093988671055,1.2915783097966584
2008-03-01,1.477072129401647,0.0,2.0,0,0,1,0,0,0,0,1.8631728645829406,1.3079902223455653
2008-03-02,1.4544947169700768,0.0,2.0,0,0,1,0,0,0,0,1.834693807021927,1.3241512747563442
2008-03-03,1.4322624058656248,0.0,2.0,0,0,1,0,0,0,0,1.806650058891928,1.3400653014881843
2008-03-04,1.4103699211292429,0.0,2.0,0,0,1,0,0,0,0,1.7790349663807405,1.3557360783896204
2008-03-05,1.3888120684309355,0.0,2.0,0,0,1,0,0,0,0,1.751841977381325,1.3711673235944086
2008-03-06,1.3675837328373253,0.0,2.0,0,0,1,0,0,0,0,1.725064639937217,1.3863626984037123
2008-03-07,1.346679877598054,0.0,2.0,0,0,1,0,0,0,0,1.6986966007117001,1.4013258081548017
2008-03-08,1.3260955429507377,0.0,2.0,0,0,1,0,0,0,0,1.67273160348038,1.4160602030764766
2008-03-09,1.3058258449441862,0.0,2.0,0,0,1,0,0,0,0,1.6471634876467973,1.430569379131412
2008-03-10,1.2858659742796092,0.0,2.0,0,0,1,0,0,0,0,1.6219861867807321,1.44485677884563
2008-03-11,1.2662111951695372,0.0,2.0,0,0,1,0,0,0,0,1.597193727178849,1.4589257921252912
2008-03-12,1.2468568442141816,0.0,2.0,0,0,1,0,0,0,0,1.5727802264473434,1.4727797570610044
2008-03-13,1.2277983292949726,0.0,2.0,0,0,1,0,0,0,0,1.548739892106255,1.4864219607198377
2008-03-14,1.2090311284850064,0.0,2.0,0,0,1,0,0,0,0,1.5250670202151082,1.4998556399252265
2008-03-15,1.1905507889761497,0.0,2.0,0,0,1,0,0,0,0,1.5017559940195697,1.5130839820249615
2008-03-16,1.1723529260225414,0.0,2.0,0,0,1,0,0,0,0,1.478801282618782,1.526110125647434
2008-03-17,1.1544332219002444,0.0,2.0,0,0,1,0,0,0,0,1.4561974396530737,1.5389371614463256
2008-03-18,1.1367874248827987,0.0,2.0,0,0,1,0,0,0,0,1.433939102011728,1.5515681328339124
2008-03-19,1.1194113482324333,0.0,2.0,0,0,1,0,0,0,0,1.412020988560499,1.5640060367031616
2008-03-20,1.1023008692066991,0.0,2.0,0,0,1,0,0,0,0,1.3904378988885828,1.5762538241387916
2008-03-21,1.0854519280802837,0.0,2.0,0,0,1,0,0,0,0,1.369184712074741,1.5883144011174615
2008-03-22,1.0688605271817786,0.0,2.0,0,0,1,0,0,0,0,1.3482563854722787,1.600190629197259
2008-03-23,1.052522729945171,0.0,2.0,0,0,1,0,0,0,0,1.3276479535126042,1.6118853261966497
2008-03-24,1.036434659975832,0.0,2.0,0,0,1,0,0,0,0,1.3073545265270674,1.623401266863048
2008-03-25,1.0205925001307827,0.0,2.0,0,0,1,0,0,0,0,1.2873712895868115,1.6347411835311678
2008-03-26,1.0049924916130173,0.0,2.0,0,0,1,0,0,0,0,1.2676935013603574,1.6459077667713122
2008-03-27,0.9896309330796706,0.0,2.0,0,0,1,0,0,0,0,1.2483164929886479,1.6569036660277532
2008-03-28,0.9745041797638186,0.0,2.0,0,0,1,0,0,0,0,1.2292356669772924,1.6677314902473512
2008-03-29,0.9596086426096992,0.0,2.0,0,0,1,0,0,0,0,1.2104464961057353,1.67839380849857
2008-03-30,0.9449407874211548,0.0,2.0,0,0,1,0,0,0,0,1.191944522353107,1.6888931505810272
2008-03-31,0.9304971340230894,0.0,1.0,0,0,1,0,0,0,0,1.1737253558404885,1.688120896514617
2008-04-01,0.9162742554357429,0.0,1.0,0,0,1,0,0,0,0,1.155784673789344,1.687692370420454
2008-04-02,0.9022687770615875,0.0,1.0,0,0,1,0,0,0,0,1.138118219495876,1.6875873291816026
2008-04-03,0.8884773758846526,0.0,1.0,0,0,1,0,0,0,0,1.1207218013210565,1.6877865159881418
2008-04-04,0.8748967796820876,0.0,1.0,0,0,1,0,0,0,0,1.1035912916960948,1.6882716146941343
2008-04-05,0.8615237662477762,0.0,1.0,0,0,1,0,0,0,0,1.08672262614311,1.6890252062526192
2008-04-06,0.8483551626278197,0.0,1.0,0,0,1,0,0,0,0,1.0701118023107687,1.6900307271345374
2008-04-07,0.8353878443677027,0.0,1.0,0,0,1,0,0,0,0,1.0537548790246676,1.691272429641732
2008-04-08,0.8226187347709695,0.0,1.0,0,0,1,0,0,0,0,1.037647975352227,1.6927353440282553
2008-04-09,0.8100448041692296,0.0,1.0,0,0,1,0,0,0,0,1.021787269681881,1.694405242348064
2008-04-10,0.7976630692033226,0.0,1.0,0,0,1,0,0,0,0,1.0061689988163407,1.696268603950907
2008-04-11,0.7854705921154701,0.0,1.0,0,0,1,0,0,0,0,0.9907894570797169,1.6983125825517338
2008-04-12,0.7734644800522466,0.0,1.0,0,0,1,0,0,0,0,0.9756449954382926,1.7005249748023308
2008-04-13,0.7616418843782061,0.0,1.0,0,0,1,0,0,0,0,0.9607320206347326,1.7028941902971184
2008-04-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.9210469943355276,1.6637425562814483
2008-04-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8819685634681096,1.6253631756280782
2008-04-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8434874560714347,1.5877363952292411
2008-04-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8055945419086749,1.550843216829126
2008-04-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7682808303009271,1.514665271007942
2008-04-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7315374679940371,1.4791847922864614
2008-04-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6953557370580277,1.4443845953012757
2008-04-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.659727052818635,1.4102480520032348
2008-04-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6246429618204626,1.3767590698336618
2008-04-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5900951398212683,1.3439020708349916
2008-04-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5560753898169088,1.311661971654409
2008-04-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5225756400964748,1.2800241644009334
2008-04-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4895879423271525,1.2489744983181679
2008-04-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.45710446966835855,1.218499262236621
2008-04-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.42511751491470195,1.1885851677711359
2008-04-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3936194886673301,1.1592193332304976
2008-04-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3626029175332271,1.1331670459855523
2008-05-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.33206044235203563,1.107512974387769
2008-05-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3019848164499828,1.0822510316125957
2008-05-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.27236890392049434,1.0573752238740972
2008-05-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.24320567793109144,1.0328796490028371
2008-05-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.21448821905616555,1.0087584950454975
2008-05-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.18620971363523822,0.9850060388859025
2008-05-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1583634521563148,0.9616166448871208
2008-05-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.13094282766394919,0.9385847635543246
2008-05-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.10394133419164152,0.9159049302180851
2008-05-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.07735256521819743,0.8935717637377958
2008-05-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.05117021214768176,0.8715799652249141
2008-05-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.02538806281260687,0.8499243167857181
2008-05-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.8285996802832805
2008-05-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.8076009961183658
2008-05-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7869232820289639
2008-05-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7665616319081696
2008-05-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7465112146401344
2008-05-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7267672729538087
2008-05-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7073251222942066
2008-05-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6881801497109228
2008-05-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6693278127636378
2008-05-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6507636384443556
2008-05-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6324832221161119
2008-05-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6144822264679067
2008-05-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5967563804856107
2008-05-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5793014784386002
2008-05-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5621133788818836
2008-05-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5451880036734791
2008-05-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5285213370068124
2008-05-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5121094244579052
2008-05-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4959483720471266
2008-06-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.48003434531528627
2008-06-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4643635684138503
2008-06-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.44893232320906207
2008-06-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.43373694839975846
2008-06-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.41877383864866896
2008-06-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4040394437269941
2008-06-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3895302676720587
2008-06-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.37524286795784084
2008-06-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3611738546781793
2008-06-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3473198897424662
2008-06-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.33367768608363313
2008-06-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.32024400687824417
2008-06-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.30701566477850917
2008-06-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2939895211560365
2008-06-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2811624853571449
2008-06-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.26853151396955827
2008-06-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.256093610100309
2008-06-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.24384582266467902
2008-06-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.23178524568600922
2008-06-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.21990901760621165
2008-06-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.20821432060682088
2008-06-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.19669837994042275
2008-06-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.18535846327230293
2008-06-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.1741918800321583
2008-06-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.1631959807757175
2008-06-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.15236815655611952
2008-06-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.14170583830490063
2008-06-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.13120649622244338
2008-06-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.12086763917774236
2008-06-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.11068681411734523
2008-07-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.1006616054833276
2008-07-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.09078963464016479
2008-07-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.08106855931036382
2008-07-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.07149607301872185
2008-07-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.06206990454507941
2008-07-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.05278781738543827
2008-07-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04364760922131639
2008-07-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.03464711139721384
2008-07-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.02578418840606581
2008-07-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.017056737382560586
2008-07-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.00846268760420229
2008-07-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-08-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2008-09-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
